,Mean Squared Error,Mean Pinball Loss,Pinball Loss Penalize Under,Pinball Loss Penalize Over,Pinball Loss At Alpha,Mean Absolute Error,R2 Square,D2 Pinball,AIC,BIC,Under Allocations,Over Allocations,Correct Allocations,Miss Rate,Cross Validation
D0.50_pb0.50_g,0.10779946252345365,0.12932046413908607,0.005299442299079136,0.25334148597909295,0.12932046413908607,0.25864092827817214,0.9340166983329958,0.7436332005486737,-601.5396927684772,-575.5487748829675,2,145,1190,0.1099476439790576,0.13634475098504048
