Span,Span_Len,Span_Max,Span_Min,Span_Std,Link,Link_Len,Link_Max,Link_Min,Link_Std,SNR,MF
53.55555555555556,9.0,74.0,35.0,14.997119064904219,26.333333333333332,6.0,37.0,11.0,10.386957633921922,14.56,8
53.2,10.0,74.0,35.0,14.267445461609446,32.166666666666664,6.0,47.0,19.0,11.081766806586193,14.38,8
67.375,8.0,80.0,35.0,15.643988462025916,32.5,4.0,46.0,18.0,10.136567466356647,14.63,8
69.6,10.0,80.0,35.0,14.698299221338504,28.0,5.0,44.0,10.0,12.853015210447703,13.66,8
66.57142857142857,7.0,70.0,48.0,7.61309291112813,6.5,2.0,8.0,5.0,1.5,15.55,16
64.33333333333333,9.0,80.0,36.0,16.34353422950835,10.75,4.0,18.0,4.0,5.0682837331783235,14.69,8
69.6,10.0,80.0,35.0,14.698299221338504,24.6,5.0,42.0,8.0,12.026637102698325,13.64,8
62.6,10.0,80.0,41.0,12.784365451597509,17.0,4.0,39.0,5.0,13.490737563232042,14.64,8
51.5,6.0,74.0,35.0,14.020817855365404,24.5,4.0,33.0,14.0,7.22841614740048,15.93,16
69.11111111111111,9.0,80.0,35.0,15.41604102834623,24.75,4.0,42.0,8.0,13.442005058770064,14.19,8
53.4,5.0,70.0,35.0,14.361058456812994,39.5,2.0,46.0,33.0,6.5,16.88,16
61.75,8.0,80.0,38.0,15.409007106234977,20.666666666666668,3.0,39.0,7.0,13.474255287605157,15.43,16
78.83333333333333,6.0,80.0,76.0,1.674979270186815,11.5,2.0,14.0,9.0,2.5,15.38,16
50.714285714285715,7.0,70.0,35.0,13.252647020924707,32.0,3.0,44.0,18.0,10.708252269472673,15.88,16
55.75,4.0,70.0,41.0,14.254385290148432,25.0,2.0,37.0,13.0,12.0,17.16,16
54.55555555555556,9.0,74.0,35.0,14.415355324646093,24.2,5.0,30.0,16.0,5.74108003776293,14.69,8
64.14285714285714,7.0,70.0,54.0,5.865847190756517,9.5,2.0,10.0,9.0,0.5,15.83,16
54.77777777777778,9.0,74.0,35.0,14.140389573273808,29.2,5.0,36.0,17.0,6.523802572120036,14.72,8
67.0,6.0,80.0,37.0,14.071247279470288,10.666666666666666,3.0,17.0,4.0,5.312459150169743,15.79,16
54.55555555555556,9.0,74.0,35.0,14.415355324646093,26.6,5.0,42.0,14.0,9.871170143402454,14.58,8
60.375,8.0,80.0,36.0,16.866664608036764,14.75,4.0,33.0,4.0,10.940178243520533,15.13,8
58.833333333333336,6.0,60.0,53.0,2.608745973749755,6.0,1.0,6.0,6.0,0.0,16.77,16
60.833333333333336,6.0,70.0,37.0,12.83766160776781,8.333333333333334,3.0,19.0,3.0,7.542472332656507,15.9,16
72.66666666666667,6.0,80.0,50.0,10.749676997731399,16.0,2.0,18.0,14.0,2.0,15.68,16
67.0,6.0,80.0,37.0,14.071247279470288,7.0,3.0,12.0,2.0,4.08248290463863,15.82,16
64.5,4.0,70.0,48.0,9.526279441628825,7.0,1.0,7.0,7.0,0.0,17.55,16
66.42857142857143,7.0,80.0,35.0,16.508501211342537,25.0,3.0,33.0,11.0,9.93310961716756,15.05,8
44.0,2.0,50.0,38.0,6.0,21.0,1.0,21.0,21.0,0.0,18.69,32
60.888888888888886,9.0,70.0,36.0,12.305775016854163,9.666666666666666,3.0,13.0,3.0,4.714045207910316,15.14,8
59.44444444444444,9.0,70.0,42.0,7.959775417143251,21.0,2.0,42.0,0.0,21.0,15.42,16
