Span,Span_Len,Span_Max,Span_Min,Span_Std,Link,Link_Len,Link_Max,Link_Min,Link_Std,SNR,MF
75.0909090909091,11.0,80.0,50.0,9.774312767793173,20.666666666666668,3.0,40.0,11.0,13.670731102939918,13.66,8
64.6470588235294,17.0,80.0,45.0,14.150207549800184,8.0,3.0,8.0,8.0,0.0,13.13,8
71.94444444444444,18.0,80.0,35.0,10.156947388212345,8.0,2.0,15.0,1.0,7.0,12.83,8
74.2,10.0,80.0,56.0,7.45385806143369,23.5,2.0,38.0,9.0,14.5,14.23,8
51.96153846153846,26.0,80.0,41.0,8.276383310967368,9.0,2.0,13.0,5.0,4.0,13.88,8
77.0,8.0,80.0,60.0,6.557438524302,23.5,2.0,35.0,12.0,11.5,14.54,8
64.21739130434783,23.0,80.0,35.0,13.367567896052616,16.5,4.0,21.0,13.0,2.8722813232690143,12.27,4
56.0,32.0,80.0,41.0,12.881673027988251,5.666666666666667,3.0,9.0,3.0,2.494438257849294,11.89,4
77.25,12.0,80.0,47.0,9.12071817347735,5.0,2.0,6.0,4.0,1.0,13.38,8
75.25,4.0,80.0,61.0,8.227241335952167,1.0,1.0,1.0,1.0,0.0,16.65,16
63.93333333333333,15.0,80.0,45.0,13.901878370285873,15.0,4.0,21.0,11.0,3.9370039370059056,13.46,8
72.07407407407408,27.0,80.0,35.0,10.309743417168361,19.4,5.0,38.0,7.0,10.55651457631732,11.01,4
70.0,2.0,80.0,60.0,10.0,11.0,1.0,11.0,11.0,0.0,17.92,16
56.18421052631579,38.0,70.0,35.0,10.328436125463718,10.333333333333334,3.0,14.0,6.0,3.2998316455372216,11.75,4
75.0,7.0,80.0,51.0,10.014275524755362,9.5,2.0,12.0,7.0,2.5,15.0,8
70.0,5.0,80.0,50.0,12.649110640673518,11.0,2.0,11.0,11.0,0.0,16.04,16
65.6923076923077,26.0,80.0,35.0,13.297684097874484,16.0,5.0,20.0,13.0,2.449489742783178,11.67,4
74.52941176470588,17.0,80.0,30.0,14.406361532155012,14.333333333333334,3.0,33.0,3.0,13.299958228840001,12.85,8
73.23076923076923,13.0,80.0,45.0,10.692584390443013,14.333333333333334,3.0,20.0,11.0,4.027681991198191,13.67,8
66.70588235294117,17.0,70.0,35.0,9.33535156956264,6.0,2.0,11.0,1.0,5.0,13.11,8
70.0,5.0,80.0,30.0,20.0,12.0,1.0,12.0,12.0,0.0,16.18,16
70.95454545454545,22.0,80.0,35.0,11.05966164502691,11.666666666666666,3.0,15.0,6.0,4.027681991198191,12.1,4
77.0,13.0,80.0,45.0,9.298469683853277,25.0,2.0,42.0,8.0,17.0,13.08,8
72.8,15.0,80.0,30.0,13.202020047452335,14.0,3.0,28.0,7.0,9.899494936611665,13.51,8
71.66666666666667,21.0,80.0,55.0,5.634361698190112,14.5,2.0,17.0,12.0,2.5,12.27,4
77.0,16.0,80.0,45.0,8.580501150865256,11.666666666666666,3.0,21.0,2.0,7.760297817881877,12.84,8
71.94444444444444,18.0,80.0,35.0,10.156947388212345,6.0,2.0,9.0,3.0,3.0,12.93,8
76.41666666666667,12.0,80.0,41.0,10.735131836896814,23.5,2.0,46.0,1.0,22.5,12.95,8
75.0,7.0,80.0,51.0,10.014275524755362,8.0,2.0,8.0,8.0,0.0,14.65,8
74.52941176470588,17.0,80.0,30.0,14.406361532155012,18.0,3.0,37.0,5.0,13.73559851869101,12.57,4
63.241379310344826,29.0,80.0,35.0,12.06778319331895,8.2,5.0,16.0,1.0,5.035871324805669,11.78,4
75.0909090909091,11.0,80.0,50.0,9.774312767793173,27.333333333333332,3.0,42.0,19.0,10.402991022884823,13.49,8
67.26086956521739,23.0,80.0,35.0,10.313424730836937,4.333333333333333,3.0,8.0,1.0,2.8674417556808756,12.08,4
75.6,10.0,80.0,45.0,10.547037498748168,16.5,2.0,21.0,12.0,4.5,14.33,8
68.5,28.0,80.0,35.0,10.884129993448521,7.25,4.0,12.0,2.0,4.763139720814412,11.18,4
78.07692307692308,13.0,80.0,55.0,6.661733875264914,9.5,2.0,16.0,3.0,6.5,13.33,8
67.9,10.0,80.0,49.0,8.41961994391671,6.333333333333333,3.0,9.0,1.0,3.7712361663282534,14.52,8
62.63157894736842,19.0,80.0,35.0,12.604136857713735,8.0,3.0,13.0,5.0,3.559026084010437,13.52,8
74.2,5.0,80.0,51.0,11.6,11.0,1.0,11.0,11.0,0.0,16.18,16
77.0,18.0,80.0,45.0,8.51143022320247,19.333333333333332,3.0,35.0,6.0,11.953614051360738,12.13,4
70.0,5.0,80.0,50.0,12.649110640673518,13.5,2.0,14.0,13.0,0.5,16.06,16
75.13333333333334,15.0,80.0,56.0,7.126164622166836,20.333333333333332,3.0,35.0,7.0,11.469767022723502,13.08,8
64.21739130434783,23.0,80.0,35.0,13.367567896052616,12.25,4.0,14.0,10.0,1.479019945774904,12.6,4
71.16666666666667,6.0,80.0,56.0,8.050189783822216,15.5,2.0,20.0,11.0,4.5,15.46,16
70.0,2.0,80.0,60.0,10.0,20.0,1.0,20.0,20.0,0.0,17.78,16
65.625,8.0,70.0,49.0,7.77717011515114,5.0,2.0,8.0,2.0,3.0,15.88,16
70.0,3.0,80.0,50.0,14.142135623730951,7.0,1.0,7.0,7.0,0.0,17.26,16
77.0,18.0,80.0,51.0,8.51143022320247,9.0,3.0,15.0,4.0,4.546060565661952,12.31,4
69.66666666666667,21.0,80.0,49.0,5.139328595516968,10.0,3.0,12.0,9.0,1.4142135623730951,12.19,4
65.625,8.0,70.0,49.0,7.77717011515114,4.0,2.0,7.0,1.0,3.0,15.56,16
55.54838709677419,31.0,80.0,41.0,12.323171747349468,11.666666666666666,3.0,16.0,5.0,4.784233364802441,12.25,4
78.3125,16.0,80.0,65.0,4.4960920531056745,9.5,2.0,18.0,1.0,8.5,12.22,4
77.0,13.0,80.0,60.0,6.348833932911799,22.666666666666668,3.0,35.0,16.0,8.73053390247253,13.17,8
73.73333333333333,15.0,80.0,40.0,12.850248592493802,8.333333333333334,3.0,15.0,4.0,4.784233364802441,13.03,8
68.5,28.0,80.0,35.0,10.884129993448521,7.0,4.0,11.0,3.0,3.5355339059327378,10.94,4
77.0,13.0,80.0,45.0,9.298469683853277,18.5,2.0,33.0,4.0,14.5,13.36,8
54.55172413793103,29.0,80.0,41.0,11.833867840306107,13.0,2.0,17.0,9.0,4.0,13.05,8
59.111111111111114,9.0,80.0,45.0,14.85817728049997,15.0,2.0,15.0,15.0,0.0,15.34,16
73.75,28.0,80.0,55.0,6.068801952845154,8.333333333333334,3.0,15.0,1.0,5.734883511361751,11.13,4
78.07692307692308,13.0,80.0,55.0,6.661733875264914,10.5,2.0,18.0,3.0,7.5,13.15,8
67.8125,16.0,80.0,35.0,11.035277239380985,6.666666666666667,3.0,14.0,1.0,5.436502143433363,13.43,8
73.4,5.0,80.0,47.0,13.2,0.0,1.0,0.0,0.0,0.0,16.71,16
77.0,13.0,80.0,60.0,6.348833932911799,23.0,3.0,37.0,12.0,10.424330514074594,13.2,8
71.0,7.0,80.0,47.0,14.252819269985048,8.5,2.0,12.0,5.0,3.5,15.44,16
54.6,15.0,70.0,45.0,9.42903317772648,3.6666666666666665,3.0,5.0,2.0,1.247219128924647,14.56,8
54.72727272727273,33.0,70.0,35.0,9.798802423032106,9.0,2.0,12.0,6.0,3.0,12.59,4
76.41666666666667,12.0,80.0,41.0,10.735131836896814,18.0,2.0,33.0,3.0,15.0,13.02,8
80.0,7.0,80.0,80.0,0.0,3.0,1.0,3.0,3.0,0.0,15.03,8
71.0,7.0,80.0,47.0,14.252819269985048,10.5,2.0,16.0,5.0,5.5,15.42,16
71.16666666666667,6.0,80.0,56.0,8.050189783822216,21.0,2.0,27.0,15.0,6.0,15.94,16
69.58823529411765,17.0,80.0,56.0,5.891757188493607,13.0,3.0,21.0,6.0,6.164414002968976,12.98,8
68.875,16.0,80.0,35.0,11.54813296598199,10.0,2.0,15.0,5.0,5.0,13.01,8
64.23529411764706,17.0,70.0,35.0,8.84194157387662,12.0,2.0,14.0,10.0,2.0,13.65,8
76.41666666666667,12.0,80.0,41.0,10.735131836896814,21.0,2.0,37.0,5.0,16.0,13.79,8
64.86666666666666,15.0,80.0,45.0,15.187129053540334,18.25,4.0,21.0,17.0,1.6393596310755,13.31,8
49.0,5.0,50.0,45.0,2.0,17.0,1.0,17.0,17.0,0.0,17.68,16
71.66666666666667,21.0,80.0,55.0,5.634361698190112,11.5,2.0,18.0,5.0,6.5,12.38,4
74.08333333333333,24.0,80.0,30.0,12.513048744765959,14.2,5.0,28.0,2.0,8.997777503361595,11.05,4
71.16666666666667,24.0,80.0,45.0,8.624899355290408,13.25,4.0,22.0,4.0,6.832825184358224,11.6,4
71.66666666666667,21.0,80.0,55.0,5.634361698190112,12.0,2.0,13.0,11.0,1.0,12.55,4
75.0909090909091,11.0,80.0,30.0,14.304827827469778,21.0,2.0,33.0,9.0,12.0,13.32,8
65.6923076923077,26.0,80.0,35.0,13.297684097874484,16.0,5.0,19.0,12.0,2.3664319132398464,11.97,4
64.21739130434783,23.0,80.0,35.0,13.367567896052616,15.25,4.0,19.0,14.0,2.165063509461097,12.35,4
73.33333333333333,21.0,80.0,49.0,8.396900410743033,17.0,5.0,41.0,1.0,14.845874847916509,11.61,4
65.6923076923077,26.0,80.0,35.0,13.297684097874484,18.6,5.0,32.0,15.0,6.7111846942250075,11.38,4
71.5,14.0,80.0,49.0,9.029712857323553,16.0,3.0,33.0,6.0,12.083045973594572,13.38,8
54.6,30.0,80.0,41.0,11.482160075525858,9.0,3.0,13.0,3.0,4.320493798938574,12.46,4
66.73333333333333,15.0,80.0,45.0,15.255454397981362,12.666666666666666,3.0,22.0,5.0,7.039570693980959,13.72,8
59.81818181818182,11.0,80.0,45.0,12.216368913121755,9.0,3.0,15.0,4.0,4.546060565661952,15.12,8
65.54545454545455,11.0,80.0,45.0,15.203849012450382,22.0,2.0,35.0,9.0,13.0,14.41,8
71.94444444444444,18.0,80.0,35.0,10.156947388212345,7.5,2.0,13.0,2.0,5.5,12.96,8
77.0,8.0,80.0,60.0,6.557438524302,31.0,2.0,46.0,16.0,15.0,14.06,8
75.0909090909091,11.0,80.0,30.0,14.304827827469778,25.5,2.0,40.0,11.0,14.5,13.63,8
67.66666666666667,15.0,80.0,35.0,12.498888839501781,9.5,2.0,15.0,4.0,5.5,13.2,8
78.07692307692308,13.0,80.0,55.0,6.661733875264914,7.5,2.0,14.0,1.0,6.5,13.01,8
69.63157894736842,19.0,80.0,51.0,7.781290153585948,6.0,3.0,11.0,2.0,3.7416573867739413,12.22,4
71.5,14.0,80.0,49.0,9.029712857323553,15.666666666666666,3.0,35.0,5.0,13.695092389449425,13.34,8
72.33333333333333,9.0,80.0,41.0,14.499042113954363,2.5,2.0,3.0,2.0,0.5,14.27,8
78.3125,16.0,80.0,65.0,4.4960920531056745,8.5,2.0,16.0,1.0,7.5,12.47,4
74.0,7.0,80.0,47.0,11.451762185046332,15.0,2.0,15.0,15.0,0.0,14.7,8
57.4,10.0,70.0,45.0,10.384603988597735,2.0,2.0,3.0,1.0,1.0,15.21,16
76.58823529411765,17.0,80.0,41.0,9.592023791423001,11.333333333333334,3.0,21.0,1.0,8.178562764256865,12.19,4
65.33333333333333,3.0,70.0,56.0,6.599663291074444,1.0,1.0,1.0,1.0,0.0,17.66,16
74.2,30.0,80.0,45.0,11.628700127987935,19.0,4.0,43.0,1.0,17.029386365926403,10.67,4
68.5,28.0,80.0,35.0,10.884129993448521,8.25,4.0,14.0,2.0,4.264680527307995,11.37,4
64.6470588235294,17.0,80.0,45.0,14.150207549800184,10.666666666666666,3.0,12.0,9.0,1.247219128924647,13.57,8
74.2,10.0,80.0,56.0,7.45385806143369,22.5,2.0,35.0,10.0,12.5,14.2,8
79.33333333333333,6.0,80.0,76.0,1.4907119849998596,33.0,1.0,33.0,33.0,0.0,15.29,16
78.07692307692308,13.0,80.0,55.0,6.661733875264914,9.0,2.0,17.0,1.0,8.0,13.42,8
65.6923076923077,26.0,80.0,35.0,13.297684097874484,14.2,5.0,21.0,9.0,4.069397989875161,11.94,4
77.25,12.0,80.0,47.0,9.12071817347735,4.0,2.0,5.0,3.0,1.0,13.34,8
71.5,14.0,80.0,49.0,9.029712857323553,19.666666666666668,3.0,43.0,7.0,16.519348924485154,12.95,8
70.0,5.0,80.0,50.0,12.649110640673518,15.5,2.0,16.0,15.0,0.5,15.93,16
76.26315789473684,19.0,80.0,49.0,7.593917962929335,7.0,2.0,8.0,6.0,1.0,11.72,4
65.1,20.0,80.0,35.0,10.034440691936945,9.333333333333334,3.0,13.0,6.0,2.8674417556808756,13.08,8
74.2,10.0,80.0,56.0,7.45385806143369,31.5,2.0,46.0,17.0,14.5,13.87,8
77.0,21.0,80.0,45.0,8.04155872120988,14.25,4.0,35.0,1.0,13.179055353097201,11.43,4
67.9,10.0,80.0,49.0,8.41961994391671,4.333333333333333,3.0,8.0,1.0,2.8674417556808756,14.76,8
67.9,10.0,80.0,49.0,8.41961994391671,6.0,3.0,8.0,3.0,2.160246899469287,14.52,8
77.0,18.0,80.0,51.0,8.51143022320247,7.333333333333333,3.0,12.0,2.0,4.109609335312651,12.16,4
59.5,10.0,60.0,55.0,1.5,2.0,1.0,2.0,2.0,0.0,15.68,16
56.8235294117647,34.0,80.0,41.0,13.14952602195517,11.25,4.0,13.0,10.0,1.299038105676658,11.83,4
70.0,3.0,80.0,50.0,14.142135623730951,2.0,1.0,2.0,2.0,0.0,17.4,16
54.0,28.0,80.0,41.0,10.747092630102339,8.0,2.0,15.0,1.0,7.0,13.12,8
71.94444444444444,18.0,80.0,35.0,10.156947388212345,9.0,2.0,16.0,2.0,7.0,12.95,8
71.88888888888889,9.0,80.0,40.0,15.26393312095502,2.0,2.0,3.0,1.0,1.0,14.46,8
75.0,7.0,80.0,51.0,10.014275524755362,8.0,2.0,11.0,5.0,3.0,14.97,8
71.66666666666667,21.0,80.0,55.0,5.634361698190112,13.5,2.0,15.0,12.0,1.5,12.5,4
73.73333333333333,15.0,80.0,40.0,12.850248592493802,10.333333333333334,3.0,15.0,5.0,4.109609335312651,13.14,8
74.08333333333333,24.0,80.0,30.0,12.513048744765959,14.2,5.0,27.0,3.0,8.541662601625049,10.81,4
69.36363636363636,22.0,80.0,35.0,12.352936546518567,11.25,4.0,16.0,5.0,4.205650960315181,12.19,4
79.33333333333333,6.0,80.0,76.0,1.4907119849998596,37.0,1.0,37.0,37.0,0.0,15.79,16
68.83333333333333,6.0,80.0,49.0,9.564111156935715,9.0,2.0,10.0,8.0,1.0,15.83,16
65.8,5.0,70.0,49.0,8.4,1.0,1.0,1.0,1.0,0.0,16.74,16
57.4,10.0,70.0,45.0,10.384603988597735,5.0,2.0,5.0,5.0,0.0,15.4,16
56.8235294117647,34.0,80.0,41.0,13.14952602195517,10.5,4.0,13.0,7.0,2.29128784747792,11.66,4
54.55172413793103,29.0,80.0,41.0,11.833867840306107,8.5,2.0,11.0,6.0,2.5,13.05,8
65.6923076923077,26.0,80.0,45.0,9.404455698351102,9.5,4.0,11.0,7.0,1.5,11.5,4
69.36363636363636,22.0,80.0,35.0,12.352936546518567,11.75,4.0,14.0,8.0,2.277608394786075,11.97,4
72.8,30.0,80.0,45.0,8.40396731708701,11.0,5.0,20.0,3.0,5.761944116355173,10.75,4
66.31818181818181,22.0,80.0,35.0,10.7127212553214,6.0,3.0,10.0,3.0,2.943920288775949,12.48,4
54.6,30.0,80.0,41.0,11.482160075525858,9.0,3.0,14.0,5.0,3.7416573867739413,12.71,4
71.75,4.0,80.0,47.0,14.289419162443238,14.0,1.0,14.0,14.0,0.0,16.55,16
71.84210526315789,19.0,80.0,45.0,13.689270319621004,3.5,2.0,4.0,3.0,0.5,11.61,4
59.81818181818182,11.0,80.0,45.0,12.216368913121755,8.333333333333334,3.0,14.0,4.0,4.189935029992178,14.81,8
70.95454545454545,22.0,80.0,35.0,11.05966164502691,12.333333333333334,3.0,15.0,10.0,2.0548046676563256,12.31,4
59.111111111111114,9.0,80.0,45.0,14.85817728049997,14.0,2.0,16.0,12.0,2.0,15.51,16
63.241379310344826,29.0,80.0,35.0,12.06778319331895,7.6,5.0,13.0,1.0,4.454211490264018,11.75,4
64.53125,32.0,80.0,35.0,12.237198349193331,14.666666666666666,6.0,21.0,2.0,6.262764742685312,10.94,4
72.94736842105263,19.0,80.0,49.0,8.68437001448444,18.0,4.0,37.0,8.0,11.335784048754634,12.11,4
69.66666666666667,21.0,80.0,49.0,5.139328595516968,7.333333333333333,3.0,11.0,5.0,2.6246692913372702,12.38,4
56.18421052631579,38.0,70.0,35.0,10.328436125463718,7.333333333333333,3.0,11.0,4.0,2.8674417556808756,11.44,4
65.8,5.0,70.0,49.0,8.4,0.0,1.0,0.0,0.0,0.0,16.11,16
70.0,2.0,80.0,60.0,10.0,13.0,1.0,13.0,13.0,0.0,17.86,16
72.94736842105263,19.0,80.0,49.0,8.68437001448444,16.5,4.0,35.0,5.0,11.947803145348521,12.18,4
67.8125,16.0,80.0,35.0,12.11516998436258,1.0,2.0,1.0,1.0,0.0,13.55,8
77.0,21.0,80.0,45.0,8.04155872120988,9.0,4.0,21.0,0.0,8.215838362577491,11.54,4
74.2,30.0,80.0,45.0,11.628700127987935,14.25,4.0,35.0,1.0,13.179055353097201,10.42,4
67.08333333333333,12.0,70.0,35.0,9.673488971869915,2.0,1.0,2.0,2.0,0.0,14.52,8
72.8,15.0,80.0,30.0,13.202020047452335,16.333333333333332,3.0,33.0,7.0,11.8133634311129,12.84,8
75.0,7.0,80.0,51.0,10.014275524755362,4.5,2.0,6.0,3.0,1.5,14.73,8
76.58823529411765,17.0,80.0,41.0,9.592023791423001,17.666666666666668,3.0,35.0,4.0,12.918548250050733,12.24,4
71.16666666666667,24.0,80.0,45.0,8.624899355290408,17.0,4.0,27.0,7.0,7.211102550927978,11.3,4
69.36363636363636,22.0,80.0,35.0,12.352936546518567,11.75,4.0,16.0,6.0,4.02336923485777,12.22,4
69.36363636363636,22.0,80.0,35.0,12.352936546518567,13.25,4.0,16.0,9.0,2.680951323690902,12.25,4
64.53125,32.0,80.0,35.0,12.237198349193331,10.833333333333334,6.0,21.0,2.0,5.580223014261069,11.03,4
71.4,10.0,80.0,47.0,10.983624174196786,15.0,3.0,20.0,11.0,3.7416573867739413,14.45,8
56.0,9.0,70.0,45.0,10.011104945120804,12.0,2.0,17.0,7.0,5.0,15.93,16
74.3076923076923,13.0,80.0,30.0,13.852989765526681,22.666666666666668,3.0,38.0,11.0,11.32352516764202,13.3,8
61.833333333333336,12.0,80.0,45.0,15.420945352200544,13.666666666666666,3.0,14.0,13.0,0.4714045207910317,14.33,8
67.8125,16.0,80.0,35.0,12.11516998436258,4.0,2.0,5.0,3.0,1.0,13.18,8
76.41666666666667,12.0,80.0,41.0,10.735131836896814,17.5,2.0,33.0,2.0,15.5,13.52,8
75.0,7.0,80.0,51.0,10.014275524755362,6.0,2.0,7.0,5.0,1.0,15.44,16
56.8235294117647,34.0,80.0,41.0,13.14952602195517,10.0,4.0,14.0,4.0,3.6742346141747673,11.91,4
70.875,8.0,80.0,51.0,10.902264672993406,9.0,2.0,15.0,3.0,6.0,15.18,8
77.0,2.0,80.0,74.0,3.0,9.0,1.0,9.0,9.0,0.0,17.97,16
75.0,7.0,80.0,51.0,10.014275524755362,9.0,2.0,11.0,7.0,2.0,15.1,8
77.0,13.0,80.0,45.0,9.298469683853277,25.5,2.0,46.0,5.0,20.5,12.83,8
66.5,20.0,80.0,45.0,13.86903024728117,16.75,4.0,27.0,9.0,6.94172168845741,12.22,4
73.5,10.0,80.0,40.0,13.425721582097552,10.0,2.0,15.0,5.0,5.0,14.5,8
72.33333333333333,9.0,80.0,41.0,14.499042113954363,4.0,2.0,5.0,3.0,1.0,14.27,8
73.33333333333333,21.0,80.0,49.0,8.396900410743033,14.0,5.0,33.0,1.0,11.55854662143991,11.66,4
74.2,30.0,80.0,45.0,11.628700127987935,14.25,4.0,33.0,0.0,12.397076268217438,10.26,4
64.16666666666667,12.0,80.0,45.0,15.920810978785667,9.5,2.0,11.0,8.0,1.5,14.59,8
66.31818181818181,22.0,80.0,35.0,10.7127212553214,7.0,3.0,11.0,3.0,3.265986323710904,12.32,4
75.0909090909091,11.0,80.0,51.0,10.448614918686987,9.5,2.0,11.0,8.0,1.5,13.91,8
55.54838709677419,31.0,80.0,41.0,12.323171747349468,11.666666666666666,3.0,17.0,7.0,4.109609335312651,12.22,4
71.66666666666667,21.0,80.0,55.0,5.634361698190112,9.0,2.0,15.0,3.0,6.0,12.43,4
74.08333333333333,24.0,80.0,30.0,12.513048744765959,9.0,5.0,21.0,0.0,7.536577472566709,11.46,4
72.07407407407408,27.0,80.0,35.0,10.309743417168361,18.8,5.0,33.0,13.0,7.222188034107115,10.88,4
72.8,15.0,80.0,30.0,13.202020047452335,19.333333333333332,3.0,38.0,9.0,13.224556283251582,13.06,8
72.33333333333333,9.0,80.0,41.0,14.499042113954363,5.5,2.0,6.0,5.0,0.5,14.53,8
77.25,12.0,80.0,47.0,9.12071817347735,3.0,2.0,4.0,2.0,1.0,13.36,8
77.0,16.0,80.0,45.0,8.580501150865256,18.666666666666668,3.0,27.0,8.0,7.93025150224688,12.66,4
72.8,30.0,80.0,45.0,8.40396731708701,10.4,5.0,21.0,3.0,6.3118935352238,10.51,4
76.41666666666667,12.0,80.0,41.0,10.735131836896814,15.0,2.0,28.0,2.0,13.0,13.52,8
65.625,8.0,70.0,49.0,7.77717011515114,2.5,2.0,3.0,2.0,0.5,15.34,16
66.31818181818181,22.0,80.0,35.0,10.7127212553214,7.333333333333333,3.0,12.0,4.0,3.39934634239519,12.45,4
70.0,32.0,80.0,35.0,7.806247497997997,13.333333333333334,3.0,17.0,11.0,2.6246692913372702,10.64,4
75.15789473684211,19.0,80.0,45.0,9.326042528965733,12.5,4.0,20.0,7.0,4.716990566028302,12.23,4
75.0909090909091,11.0,80.0,50.0,9.774312767793173,20.333333333333332,3.0,37.0,12.0,11.785113019775793,13.63,8
64.53125,32.0,80.0,35.0,12.237198349193331,12.166666666666666,6.0,21.0,2.0,5.871304984602846,11.33,4
54.6,30.0,80.0,41.0,11.482160075525858,7.0,3.0,8.0,6.0,0.816496580927726,12.63,4
71.4,10.0,80.0,47.0,10.983624174196786,19.666666666666668,3.0,32.0,12.0,8.806563209081938,13.88,8
70.0,5.0,80.0,50.0,12.649110640673518,20.0,2.0,21.0,19.0,1.0,15.86,16
54.6,15.0,70.0,45.0,9.42903317772648,3.6666666666666665,3.0,4.0,3.0,0.4714045207910317,14.44,8
52.60606060606061,33.0,60.0,41.0,4.867576049984994,6.0,2.0,11.0,1.0,5.0,12.68,4
72.1875,16.0,80.0,49.0,8.70501830842417,16.75,4.0,42.0,3.0,14.956186011146023,12.48,4
64.86666666666666,15.0,80.0,45.0,15.187129053540334,19.25,4.0,32.0,15.0,7.361215932167728,13.17,8
70.0,5.0,80.0,50.0,12.649110640673518,12.5,2.0,14.0,11.0,1.5,15.87,16
73.23076923076923,13.0,80.0,45.0,10.692584390443013,16.333333333333332,3.0,22.0,10.0,4.9216076867444665,13.41,8
71.9090909090909,11.0,80.0,41.0,13.819975960080034,13.333333333333334,3.0,16.0,9.0,3.0912061651652345,14.01,8
74.2,10.0,80.0,56.0,7.45385806143369,21.0,2.0,35.0,7.0,14.0,14.35,8
68.83333333333333,6.0,80.0,49.0,9.564111156935715,6.5,2.0,7.0,6.0,0.5,15.5,16
75.54166666666667,24.0,80.0,45.0,8.770115766371363,12.0,5.0,33.0,2.0,11.781341180018513,10.94,4
73.75,28.0,80.0,55.0,6.068801952845154,10.0,3.0,16.0,5.0,4.546060565661952,11.07,4
54.6,15.0,70.0,45.0,9.42903317772648,3.3333333333333335,3.0,4.0,3.0,0.4714045207910317,14.49,8
66.31818181818181,22.0,80.0,35.0,10.7127212553214,8.666666666666666,3.0,13.0,1.0,5.436502143433364,12.55,4
72.07407407407408,27.0,80.0,35.0,10.309743417168361,23.6,5.0,42.0,13.0,9.789790600416334,10.88,4
62.63157894736842,19.0,80.0,35.0,12.604136857713735,6.666666666666667,3.0,12.0,2.0,4.109609335312651,13.43,8
77.0,13.0,80.0,45.0,9.298469683853277,16.5,2.0,28.0,5.0,11.5,13.68,8
71.75,4.0,80.0,47.0,14.289419162443238,12.0,1.0,12.0,12.0,0.0,16.9,16
69.66666666666667,21.0,80.0,49.0,5.139328595516968,5.333333333333333,3.0,6.0,4.0,0.9428090415820634,12.4,4
67.26086956521739,23.0,80.0,35.0,10.313424730836937,9.333333333333334,3.0,15.0,2.0,5.436502143433363,11.98,4
71.4,10.0,80.0,47.0,10.983624174196786,17.0,3.0,23.0,13.0,4.320493798938574,14.16,8
75.6,10.0,80.0,45.0,10.547037498748168,22.0,2.0,25.0,19.0,3.0,14.26,8
65.1,20.0,80.0,35.0,10.034440691936945,5.666666666666667,3.0,8.0,4.0,1.699673171197595,12.98,8
76.58823529411765,17.0,80.0,41.0,9.592023791423001,23.333333333333332,3.0,42.0,5.0,15.107025591499548,12.31,4
56.8235294117647,34.0,80.0,41.0,13.14952602195517,10.25,4.0,12.0,7.0,1.920286436967152,12.15,4
77.0,5.0,80.0,65.0,6.0,17.0,1.0,17.0,17.0,0.0,16.17,16
71.10526315789474,19.0,80.0,30.0,12.875495848774158,17.25,4.0,35.0,10.0,10.37725879025863,12.17,4
70.82352941176471,17.0,80.0,70.0,2.478977353612409,5.0,2.0,5.0,5.0,0.0,13.3,8
68.875,16.0,80.0,35.0,11.54813296598199,10.0,2.0,16.0,4.0,6.0,13.47,8
71.16666666666667,24.0,80.0,45.0,8.624899355290408,12.25,4.0,22.0,5.0,6.139014578904337,11.55,4
69.36363636363636,22.0,80.0,35.0,12.352936546518567,14.25,4.0,17.0,9.0,3.112474899497183,12.04,4
67.26086956521739,23.0,80.0,35.0,10.313424730836937,8.333333333333334,3.0,14.0,1.0,5.436502143433363,12.45,4
67.9,10.0,80.0,49.0,8.41961994391671,5.666666666666667,3.0,8.0,1.0,3.299831645537222,14.12,8
67.5,14.0,80.0,35.0,11.140338543201587,12.0,2.0,15.0,9.0,3.0,14.11,8
66.5,10.0,70.0,35.0,10.5,4.0,1.0,4.0,4.0,0.0,15.3,16
66.5,4.0,70.0,56.0,6.06217782649107,2.0,1.0,2.0,2.0,0.0,16.87,16
64.16666666666667,12.0,80.0,45.0,15.920810978785667,12.5,2.0,16.0,9.0,3.5,14.56,8
73.5,6.0,80.0,41.0,14.534441853748634,3.0,1.0,3.0,3.0,0.0,15.84,16
66.81818181818181,11.0,70.0,35.0,10.061792555081206,15.0,1.0,15.0,15.0,0.0,14.78,8
70.0,5.0,80.0,30.0,20.0,5.0,1.0,5.0,5.0,0.0,16.49,16
70.0,2.0,80.0,60.0,10.0,15.0,1.0,15.0,15.0,0.0,18.14,16
77.25,12.0,80.0,47.0,9.12071817347735,4.5,2.0,6.0,3.0,1.5,14.02,8
75.54166666666667,24.0,80.0,45.0,8.770115766371363,12.6,5.0,35.0,1.0,12.43543324536785,11.17,4
77.25,12.0,80.0,47.0,9.12071817347735,1.0,2.0,2.0,0.0,1.0,13.31,8
75.0909090909091,11.0,80.0,30.0,14.304827827469778,20.0,2.0,35.0,5.0,15.0,13.54,8
70.82352941176471,17.0,80.0,70.0,2.478977353612409,7.0,2.0,9.0,5.0,2.0,13.5,8
74.2,30.0,80.0,45.0,11.628700127987935,16.0,4.0,37.0,1.0,13.24764129949177,10.83,4
70.82352941176471,17.0,80.0,70.0,2.478977353612409,6.5,2.0,7.0,6.0,0.5,13.33,8
70.82352941176471,17.0,80.0,70.0,2.478977353612409,8.5,2.0,9.0,8.0,0.5,13.17,8
